Date,Price,Open,High,Low,Vol.,Change %
10/18/2017,1.3203,1.3191,1.3212,1.314,,0.11%
10/17/2017,1.3189,1.325,1.3289,1.3154,,-0.45%
10/16/2017,1.3248,1.3309,1.3313,1.3224,,-0.27%
10/13/2017,1.3284,1.3262,1.3338,1.3248,,0.18%
10/12/2017,1.326,1.3224,1.3291,1.3121,,0.29%
10/11/2017,1.3221,1.3204,1.3236,1.3175,,0.14%
10/10/2017,1.3202,1.3141,1.3226,1.3131,,0.47%
10/9/2017,1.314,1.307,1.3185,1.3057,,0.59%
10/6/2017,1.3063,1.3119,1.3125,1.3026,,-0.41%
10/5/2017,1.3117,1.3247,1.3251,1.3107,,-0.95%
10/4/2017,1.3243,1.3236,1.3291,1.3234,,0.07%
10/3/2017,1.3234,1.3276,1.3289,1.3222,,-0.31%
10/2/2017,1.3275,1.3389,1.3404,1.3255,,-0.90%
